,bin,OCURRED,LAG
5193,1239,11/10/17,0
5194,4056,11/09/17,0
5195,4057,11/09/17,0
5196,4058,11/09/17,0
5197,4059,11/09/17,0
5198,4058,11/09/17,0
5199,2715,11/08/17,0
5200,4060,11/08/17,0
5201,4061,11/08/17,0
5202,4062,11/08/17,0
5203,4063,11/07/17,0
5204,4064,11/07/17,0
5205,4065,11/06/17,0
5206,4066,11/06/17,0
5207,4067,11/06/17,0
5208,1240,11/05/17,0
5209,4068,11/05/17,0
5210,4069,11/05/17,0
5211,2176,11/04/17,0
5212,87,11/04/17,0
5213,4070,11/04/17,0
5214,167,11/04/17,0
5215,2282,11/04/17,0
5216,4071,11/04/17,0
5217,4072,11/03/17,0
5218,4073,11/03/17,0
5219,4074,11/03/17,0
5220,3312,11/03/17,0
5221,4075,11/02/17,0
5222,4076,11/02/17,0
5223,4077,11/02/17,0
5224,1804,11/02/17,0
5225,4078,11/01/17,0
5226,4079,11/01/17,0
5227,4080,10/31/17,0
5228,4081,10/31/17,0
5229,4082,10/31/17,0
5230,1425,10/31/17,0
5231,4083,10/31/17,0
5232,3379,10/30/17,0
5233,2404,10/30/17,0
5234,3379,10/30/17,0
5235,4084,10/29/17,0
5236,4085,10/29/17,0
5237,4086,10/29/17,0
5238,4087,10/29/17,0
5239,4088,10/28/17,0
5240,4089,10/28/17,0
5241,4090,10/28/17,0
5242,4091,10/27/17,0
5243,4092,10/27/17,0
5244,4093,10/26/17,0
5245,4094,10/26/17,0
5246,2343,10/25/17,0
5247,4095,10/25/17,0
5248,4096,10/24/17,0
5249,4097,10/24/17,0
5250,4098,10/24/17,0
5251,4099,10/23/17,0
5252,4100,10/23/17,0
5253,4101,10/23/17,0
5254,3316,10/23/17,0
5255,2081,10/22/17,0
5256,4102,10/22/17,0
5257,3194,10/22/17,0
5258,2770,10/22/17,0
5259,4103,10/21/17,0
5260,4104,10/21/17,0
5261,4105,10/20/17,0
5262,4106,10/20/17,0
5263,4107,10/20/17,0
5264,4108,10/20/17,0
5265,4109,10/20/17,0
5266,4110,10/19/17,0
5267,4111,10/19/17,0
5268,2704,10/19/17,0
5269,248,10/18/17,0
5270,4112,10/17/17,0
5271,4113,10/17/17,0
5272,4114,10/16/17,0
5273,3316,10/16/17,0
5274,4115,10/16/17,0
5275,4116,10/16/17,0
5276,4117,10/14/17,0
5277,3235,10/14/17,0
5278,4118,10/14/17,0
5279,4119,10/13/17,0
5280,4120,10/13/17,0
5281,4121,10/12/17,0
5282,4122,10/12/17,0
5283,2997,10/11/17,0
5284,4123,10/11/17,0
5285,4124,10/11/17,0
5286,4125,10/10/17,0
5287,4126,10/08/17,0
5288,4127,10/08/17,0
5289,1242,10/08/17,0
5290,4128,10/08/17,0
5291,2375,10/08/17,0
5292,4129,10/08/17,0
5293,4130,10/07/17,0
5294,4131,10/07/17,0
5295,2114,10/07/17,0
5296,4132,10/07/17,0
5297,4133,10/06/17,0
5298,387,10/06/17,0
5299,4134,10/06/17,0
5300,4135,10/06/17,0
5301,4136,10/06/17,0
5302,4137,10/06/17,0
5303,4138,10/05/17,0
5304,4139,10/05/17,0
5305,2450,10/05/17,0
5306,4140,10/05/17,0
5307,4141,10/05/17,0
5308,1498,10/04/17,0
5309,4142,10/04/17,0
5310,373,10/04/17,0
5311,4143,10/04/17,0
5312,2129,10/03/17,0
5313,4144,10/02/17,0
5314,4145,10/01/17,0
5315,4006,10/01/17,0
5316,4146,10/01/17,0
5317,4147,10/01/17,0
5318,4148,10/01/17,0
5319,4149,10/01/17,0
5320,2655,10/01/17,0
5321,3377,09/30/17,0
5322,4150,09/30/17,0
5323,1889,09/28/17,0
5324,4151,09/28/17,0
5325,2318,09/28/17,0
5326,808,09/28/17,0
5327,4152,09/27/17,0
5328,4153,09/27/17,0
5329,1095,09/27/17,0
5330,4154,09/26/17,0
5331,4155,09/26/17,0
5332,4156,09/26/17,0
5333,4157,09/25/17,0
5334,1782,09/25/17,0
5335,4158,09/24/17,0
5336,4084,09/24/17,0
5337,4159,09/23/17,0
5338,4160,09/23/17,0
5339,4161,09/22/17,0
5340,1012,09/22/17,0
5341,2153,09/22/17,0
5342,4162,09/22/17,0
5343,4163,09/22/17,0
5344,4164,09/21/17,0
5345,4165,09/21/17,0
5346,4166,09/21/17,0
5347,4167,09/21/17,0
5348,4168,09/20/17,0
5349,4169,09/20/17,0
5350,1733,09/19/17,0
5351,4170,09/19/17,0
5352,4171,09/19/17,0
5353,4172,09/19/17,0
5354,288,09/19/17,0
5355,4173,09/19/17,0
5356,4174,09/18/17,0
5357,4175,09/17/17,0
5358,4176,09/17/17,0
5359,4177,09/17/17,0
5360,689,09/16/17,0
5361,4178,09/15/17,0
5362,1459,09/15/17,0
5363,122,09/15/17,0
5364,4179,09/14/17,0
5365,4180,09/13/17,0
5366,4181,09/11/17,0
5367,4182,09/11/17,0
5368,2448,09/11/17,0
5369,3556,09/10/17,0
5370,4183,09/10/17,0
5371,1955,09/10/17,0
5372,3929,09/10/17,0
5373,917,09/10/17,0
5374,4184,09/09/17,0
5375,381,09/08/17,0
5376,4185,09/08/17,0
5377,4186,09/07/17,0
5378,1460,09/06/17,0
5379,3447,09/06/17,0
5380,137,09/06/17,0
5381,20,09/05/17,0
5382,4187,09/05/17,0
5383,987,09/04/17,0
5384,4188,09/04/17,0
5385,4189,09/04/17,0
5386,4190,09/04/17,0
5387,4191,09/03/17,0
5388,4192,09/03/17,0
5389,1736,09/03/17,0
5390,866,09/03/17,0
5391,707,09/02/17,0
5392,4193,09/01/17,0
5393,4194,09/01/17,0
5394,4195,09/01/17,0
5395,4196,08/31/17,0
5396,1962,08/30/17,0
5397,1464,08/30/17,0
5398,4197,08/29/17,0
5399,4198,08/29/17,0
5400,2953,08/29/17,0
5401,1608,08/29/17,0
5402,4199,08/29/17,0
5403,4200,08/28/17,0
5404,3386,08/28/17,0
5405,4201,08/28/17,0
5406,200,08/27/17,0
5407,1944,08/27/17,0
5408,4202,08/27/17,0
5409,1217,08/26/17,0
5410,4203,08/26/17,0
5411,4204,08/26/17,0
5412,4205,08/25/17,0
5413,1699,08/25/17,0
5414,4206,08/25/17,0
5415,4207,08/25/17,0
5416,4208,08/24/17,0
5417,2785,08/24/17,0
5418,3565,08/24/17,0
5419,492,08/23/17,0
5420,4209,08/23/17,0
5421,3196,08/22/17,0
5422,1849,08/22/17,0
5423,4210,08/22/17,0
5424,3720,08/22/17,0
5425,585,08/22/17,0
5426,4211,08/21/17,0
5427,4212,08/21/17,0
5428,4213,08/21/17,0
5429,4214,08/21/17,0
5430,4215,08/21/17,0
5431,4216,08/20/17,0
5432,4217,08/20/17,0
5433,4218,08/20/17,0
5434,4219,08/20/17,0
5435,4121,08/19/17,0
5436,4220,08/18/17,0
5437,4221,08/18/17,0
5438,636,08/18/17,0
5439,4222,08/18/17,0
5440,409,08/17/17,0
5441,4223,08/17/17,0
5442,2937,08/16/17,0
5443,4224,08/16/17,0
5444,4225,08/15/17,0
5445,316,08/14/17,0
5446,4226,08/14/17,0
5447,262,08/13/17,0
5448,4227,08/13/17,0
5449,4228,08/13/17,0
5450,4229,08/13/17,0
5451,2163,08/13/17,0
5452,4230,08/13/17,0
5453,4231,08/12/17,0
5454,4232,08/11/17,0
5455,894,08/11/17,0
5456,4233,08/10/17,0
5457,4234,08/10/17,0
5458,4235,08/09/17,0
5459,4236,08/08/17,0
5460,4237,08/08/17,0
5461,4238,08/07/17,0
5462,4239,08/07/17,0
5463,803,08/07/17,0
5464,4240,08/06/17,0
5465,411,08/06/17,0
5466,4241,08/05/17,0
5467,4242,08/05/17,0
5468,265,08/05/17,0
5469,4243,08/04/17,0
5470,4244,08/04/17,0
5471,4245,08/04/17,0
5472,4246,08/04/17,0
5473,543,08/04/17,0
5474,4247,08/04/17,0
5475,1948,08/04/17,0
5476,4248,08/04/17,0
5477,4249,08/03/17,0
5478,4250,08/02/17,0
5479,4251,08/02/17,0
5480,558,08/02/17,0
5481,4252,08/02/17,0
5482,1562,08/02/17,0
5483,4253,08/01/17,0
5484,1271,08/01/17,0
5485,4254,08/01/17,0
5486,4255,08/01/17,0
5487,4256,08/01/17,0
5488,1429,08/01/17,0
5489,3538,07/31/17,0
5490,4257,07/31/17,0
5491,426,07/31/17,0
5492,792,07/31/17,0
5493,4258,07/29/17,0
5494,4259,07/29/17,0
5495,4260,07/28/17,0
5496,4261,07/28/17,0
5497,411,07/28/17,0
5498,4262,07/27/17,0
5499,4263,07/27/17,0
5500,4264,07/27/17,0
5501,46,07/27/17,0
5502,4265,07/27/17,0
5503,4266,07/27/17,0
5504,1758,07/26/17,0
5505,3107,07/26/17,0
5506,1325,07/26/17,0
5507,4267,07/26/17,0
5508,3252,07/25/17,0
5509,4268,07/25/17,0
5510,4269,07/25/17,0
5511,1930,07/25/17,0
5512,4270,07/24/17,0
5513,4271,07/23/17,0
5514,4272,07/23/17,0
5515,660,07/23/17,0
5516,3938,07/23/17,0
5517,4273,07/21/17,0
5518,4274,07/21/17,0
5519,2255,07/21/17,0
5520,4275,07/20/17,0
5521,4276,07/20/17,0
5522,3143,07/20/17,0
5523,4277,07/19/17,0
5524,1043,07/19/17,0
5525,4278,07/19/17,0
5526,4279,07/18/17,0
5527,4280,07/18/17,0
5528,4281,07/18/17,0
5529,177,07/17/17,0
5530,4282,07/17/17,0
5531,4283,07/17/17,0
5532,998,07/17/17,0
5533,4284,07/16/17,0
5534,4285,07/15/17,0
5535,4286,07/15/17,0
5536,4287,07/15/17,0
5537,10,07/15/17,0
5538,4288,07/15/17,0
5539,4289,07/15/17,0
5540,4290,07/13/17,0
5541,4291,07/13/17,0
5542,4292,07/13/17,0
5543,4293,07/12/17,0
5544,4294,07/12/17,0
5545,3465,07/12/17,0
5546,4295,07/11/17,0
5547,4296,07/11/17,0
5548,4297,07/11/17,0
5549,4298,07/11/17,0
5550,4299,07/11/17,0
5551,623,07/11/17,0
5552,4300,07/10/17,0
5553,4301,07/10/17,0
5554,4302,07/09/17,0
5555,4303,07/09/17,0
5556,4304,07/09/17,0
5557,1272,07/09/17,0
5558,4305,07/09/17,0
5559,4306,07/08/17,0
5560,4307,07/08/17,0
5561,4308,07/08/17,0
5562,2339,07/07/17,0
5563,4309,07/07/17,0
5564,793,07/07/17,0
5565,4310,07/07/17,0
5566,4311,07/06/17,0
5567,4312,07/06/17,0
5568,119,07/05/17,0
5569,4313,07/05/17,0
5570,4314,07/05/17,0
5571,4315,07/05/17,0
5572,4316,07/05/17,0
5573,4317,07/05/17,0
5574,911,07/04/17,0
5575,4318,07/04/17,0
5576,4319,07/04/17,0
5577,4320,07/04/17,0
5578,4321,07/04/17,0
5579,4322,07/04/17,0
5580,4323,07/04/17,0
5581,1530,07/03/17,0
5582,4324,07/03/17,0
5583,4325,07/03/17,0
5584,4326,07/03/17,0
5585,4327,07/03/17,0
5586,4328,07/03/17,0
5587,4329,07/02/17,0
5588,987,07/01/17,0
5589,4330,07/01/17,0
5590,659,07/01/17,0
5591,387,07/01/17,0
5592,842,06/30/17,0
5593,1118,06/30/17,0
5594,4331,06/30/17,0
5595,2060,06/29/17,0
5596,4332,06/29/17,0
5597,1336,06/29/17,0
5598,4206,06/29/17,0
5599,4333,06/28/17,0
5600,56,06/28/17,0
5601,160,06/27/17,0
5602,4334,06/25/17,0
5603,4335,06/25/17,0
5604,4336,06/25/17,0
5605,4337,06/25/17,0
5606,4047,06/25/17,0
5607,4338,06/24/17,0
5608,64,06/24/17,0
5609,4339,06/24/17,0
5610,190,06/24/17,0
5611,817,06/23/17,0
5612,4340,06/22/17,0
5613,4341,06/22/17,0
5614,4342,06/21/17,0
5615,4343,06/21/17,0
5616,4344,06/20/17,0
5617,1833,06/20/17,0
5618,4345,06/20/17,0
5619,4346,06/20/17,0
5620,132,06/20/17,0
5621,3534,06/19/17,0
5622,4347,06/19/17,0
5623,322,06/18/17,0
5624,4348,06/18/17,0
5625,4349,06/18/17,0
5626,4350,06/17/17,0
5627,732,06/17/17,0
5628,4351,06/16/17,0
5629,489,06/16/17,0
5630,564,06/16/17,0
5631,4352,06/16/17,0
5632,4351,06/16/17,0
5633,4353,06/16/17,0
5634,4354,06/15/17,0
5635,1673,06/14/17,0
5636,4355,06/14/17,0
5637,4356,06/14/17,0
5638,4357,06/13/17,0
5639,4358,06/13/17,0
5640,4359,06/13/17,0
5641,4360,06/13/17,0
5642,4361,06/13/17,0
5643,4362,06/12/17,0
5644,4363,06/12/17,0
5645,4364,06/12/17,0
5646,4365,06/12/17,0
5647,1019,06/11/17,0
5648,1763,06/10/17,0
5649,4366,06/10/17,0
5650,4367,06/10/17,0
5651,4368,06/09/17,0
5652,4369,06/09/17,0
5653,894,06/08/17,0
5654,4370,06/08/17,0
5655,4371,06/08/17,0
5656,4372,06/08/17,0
5657,2521,06/08/17,0
5658,4373,06/08/17,0
5659,4374,06/07/17,0
5660,635,06/07/17,0
5661,4375,06/07/17,0
5662,4376,06/07/17,0
5663,4377,06/07/17,0
5664,4378,06/06/17,0
5665,2627,06/06/17,0
5666,4379,06/05/17,0
5667,4380,06/05/17,0
5668,4381,06/05/17,0
5669,4382,06/05/17,0
5670,3386,06/05/17,0
5671,4383,06/04/17,0
5672,392,06/04/17,0
5673,4384,06/04/17,0
5674,4385,06/03/17,0
5675,4386,06/02/17,0
5676,4387,06/02/17,0
5677,4388,06/02/17,0
5678,1683,06/02/17,0
5679,2890,06/02/17,0
5680,4389,06/02/17,0
5681,4390,06/02/17,0
5682,3592,06/01/17,0
5683,2008,05/31/17,0
5684,2457,05/31/17,0
5685,4391,05/29/17,0
5686,4392,05/29/17,0
5687,4393,05/29/17,0
5688,2084,05/28/17,0
5689,2375,05/28/17,0
5690,4394,05/28/17,0
5691,2121,05/28/17,0
5692,4395,05/27/17,0
5693,4396,05/27/17,0
5694,4397,05/27/17,0
5695,4375,05/26/17,0
5696,4398,05/26/17,0
5697,4399,05/26/17,0
5698,4400,05/26/17,0
5699,737,05/25/17,0
5700,4401,05/25/17,0
5701,4402,05/24/17,0
5702,1706,05/24/17,0
5703,4403,05/24/17,0
5704,4404,05/23/17,0
5705,181,05/23/17,0
5706,4405,05/23/17,0
5707,4406,05/23/17,0
5708,4407,05/22/17,0
5709,4408,05/22/17,0
5710,2908,05/21/17,0
5711,4409,05/21/17,0
5712,4410,05/21/17,0
5713,2980,05/21/17,0
5714,4411,05/20/17,0
5715,4412,05/20/17,0
5716,4413,05/20/17,0
5717,4414,05/19/17,0
5718,1259,05/19/17,0
5719,1673,05/18/17,0
5720,3962,05/18/17,0
5721,789,05/17/17,0
5722,234,05/16/17,0
5723,1795,05/16/17,0
5724,4415,05/16/17,0
5725,4416,05/16/17,0
5726,817,05/15/17,0
5727,4417,05/15/17,0
5728,210,05/15/17,0
5729,328,05/15/17,0
5730,4418,05/15/17,0
5731,4419,05/15/17,0
5732,2117,05/14/17,0
5733,1713,05/14/17,0
5734,4420,05/14/17,0
5735,4421,05/13/17,0
5736,633,05/13/17,0
5737,4401,05/13/17,0
5738,4422,05/13/17,0
5739,4423,05/12/17,0
5740,4424,05/12/17,0
5741,4425,05/12/17,0
5742,382,05/12/17,0
5743,4426,05/12/17,0
5744,4427,05/12/17,0
5745,688,05/11/17,0
5746,3352,05/10/17,0
5747,2143,05/10/17,0
5748,4428,05/10/17,0
5749,2946,05/09/17,0
5750,4429,05/09/17,0
5751,4430,05/09/17,0
5752,4431,05/09/17,0
5753,4432,05/09/17,0
5754,4433,05/09/17,0
5755,4434,05/08/17,0
5756,4435,05/08/17,0
5757,4436,05/07/17,0
5758,728,05/07/17,0
5759,3229,05/07/17,0
5760,4437,05/06/17,0
5761,703,05/06/17,0
5762,4438,05/06/17,0
5763,1100,05/05/17,0
5764,4439,05/04/17,0
5765,4440,05/04/17,0
5766,4441,05/03/17,0
5767,4442,05/03/17,0
5768,222,05/03/17,0
5769,100,05/03/17,0
5770,4443,05/03/17,0
5771,4444,05/02/17,0
5772,4445,05/01/17,0
5773,4446,05/01/17,0
5774,4447,04/30/17,0
5775,4448,04/30/17,0
5776,4449,04/30/17,0
5777,3379,04/29/17,0
5778,4450,04/29/17,0
5779,4451,04/29/17,0
5780,4452,04/29/17,0
5781,4453,04/29/17,0
5782,957,04/28/17,0
5783,4454,04/28/17,0
5784,4455,04/27/17,0
5785,259,04/27/17,0
5786,4456,04/26/17,0
5787,4457,04/26/17,0
5788,2452,04/26/17,0
5789,1040,04/25/17,0
5790,3379,04/25/17,0
5791,2700,04/25/17,0
5792,4458,04/25/17,0
5793,4459,04/25/17,0
5794,4460,04/25/17,0
5795,1482,04/24/17,0
5796,3897,04/24/17,0
5797,4461,04/24/17,0
5798,4462,04/24/17,0
5799,4463,04/23/17,0
5800,4464,04/22/17,0
5801,4465,04/22/17,0
5802,4466,04/22/17,0
5803,4467,04/21/17,0
5804,998,04/20/17,0
5805,4468,04/20/17,0
5806,181,04/20/17,0
5807,181,04/20/17,0
5808,4469,04/20/17,0
5809,322,04/20/17,0
5810,4470,04/20/17,0
5811,1475,04/19/17,0
5812,4471,04/18/17,0
5813,4472,04/16/17,0
5814,4473,04/15/17,0
5815,4474,04/15/17,0
5816,3170,04/15/17,0
5817,3139,04/15/17,0
5818,4475,04/15/17,0
5819,511,04/14/17,0
5820,4476,04/14/17,0
5821,3410,04/14/17,0
5822,4477,04/13/17,0
5823,4478,04/13/17,0
5824,2937,04/12/17,0
5825,4479,04/12/17,0
5826,4290,04/12/17,0
5827,4480,04/12/17,0
5828,4109,04/10/17,0
5829,2150,04/10/17,0
5830,4481,04/09/17,0
5831,4482,04/09/17,0
5832,4483,04/08/17,0
5833,4484,04/07/17,0
5834,1508,04/06/17,0
5835,1235,04/06/17,0
5836,2263,04/06/17,0
5837,4485,04/06/17,0
5838,4486,04/06/17,0
5839,2093,04/05/17,0
5840,4487,04/05/17,0
5841,845,04/04/17,0
5842,1541,04/04/17,0
5843,4488,04/04/17,0
5844,4489,04/03/17,0
5845,4490,04/03/17,0
5846,4491,04/01/17,0
5847,4492,04/01/17,0
5848,4493,03/30/17,0
5849,4494,03/29/17,0
5850,4495,03/29/17,0
5851,4496,03/29/17,0
5852,4497,03/29/17,0
5853,4498,03/29/17,0
5854,4499,03/29/17,0
5855,4500,03/28/17,0
5856,4501,03/28/17,0
5857,975,03/27/17,0
5858,4502,03/27/17,0
5859,4503,03/27/17,0
5860,1945,03/26/17,0
5861,2875,03/26/17,0
5862,1784,03/26/17,0
5863,249,03/26/17,0
5864,1319,03/25/17,0
5865,1426,03/24/17,0
5866,4504,03/24/17,0
5867,4505,03/24/17,0
5868,2429,03/23/17,0
5869,2404,03/23/17,0
5870,4506,03/23/17,0
5871,4507,03/22/17,0
5872,4508,03/22/17,0
5873,4509,03/22/17,0
5874,3466,03/21/17,0
5875,4510,03/21/17,0
5876,4511,03/20/17,0
5877,1388,03/20/17,0
5878,4512,03/19/17,0
5879,4513,03/19/17,0
5880,4514,03/19/17,0
5881,4515,03/19/17,0
5882,4516,03/19/17,0
5883,4375,03/19/17,0
5884,3119,03/18/17,0
5885,4517,03/18/17,0
5886,4518,03/18/17,0
5887,4519,03/18/17,0
5888,4520,03/18/17,0
5889,4271,03/17/17,0
5890,4521,03/17/17,0
5891,2468,03/17/17,0
5892,4522,03/17/17,0
5893,4523,03/16/17,0
5894,4524,03/16/17,0
5895,4525,03/16/17,0
5896,1677,03/16/17,0
5897,866,03/16/17,0
5898,4526,03/15/17,0
5899,197,03/15/17,0
5900,731,03/14/17,0
5901,3425,03/14/17,0
5902,4527,03/14/17,0
5903,4528,03/14/17,0
5904,4529,03/14/17,0
5905,3251,03/13/17,0
5906,4530,03/13/17,0
5907,4531,03/13/17,0
5908,4532,03/12/17,0
5909,329,03/12/17,0
5910,4533,03/11/17,0
5911,4534,03/11/17,0
5912,4535,03/11/17,0
5913,4536,03/10/17,0
5914,4537,03/09/17,0
5915,3347,03/09/17,0
5916,3171,03/09/17,0
5917,3169,03/08/17,0
5918,319,03/08/17,0
5919,4538,03/08/17,0
5920,4539,03/07/17,0
5921,4540,03/07/17,0
5922,4541,03/06/17,0
5923,4542,03/04/17,0
5924,543,03/04/17,0
5925,333,03/04/17,0
5926,1144,03/03/17,0
5927,4543,03/03/17,0
5928,409,03/02/17,0
5929,4544,03/02/17,0
5930,4545,03/02/17,0
5931,3749,03/02/17,0
5932,4546,03/02/17,0
5933,825,03/01/17,0
5934,4547,02/28/17,0
5935,665,02/28/17,0
5936,1982,02/28/17,0
5937,4548,02/27/17,0
5938,4549,02/27/17,0
5939,4550,02/26/17,0
5940,1698,02/26/17,0
5941,2829,02/26/17,0
5942,4551,02/26/17,0
5943,4552,02/25/17,0
5944,4553,02/25/17,0
5945,4554,02/24/17,0
5946,2774,02/24/17,0
5947,4555,02/24/17,0
5948,2093,02/24/17,0
5949,4556,02/24/17,0
5950,4557,02/23/17,0
5951,848,02/23/17,0
5952,2316,02/23/17,0
5953,4558,02/23/17,0
5954,4559,02/23/17,0
5955,2423,02/22/17,0
5956,4560,02/22/17,0
5957,4561,02/22/17,0
5958,4562,02/22/17,0
5959,4563,02/21/17,0
5960,2395,02/21/17,0
5961,3254,02/21/17,0
5962,4564,02/21/17,0
5963,2143,02/21/17,0
5964,3194,02/20/17,0
5965,4565,02/20/17,0
5966,3161,02/19/17,0
5967,4566,02/19/17,0
5968,4567,02/19/17,0
5969,4568,02/19/17,0
5970,4569,02/18/17,0
5971,4570,02/18/17,0
5972,4571,02/18/17,0
5973,4572,02/17/17,0
5974,4001,02/17/17,0
5975,4573,02/17/17,0
5976,2843,02/17/17,0
5977,4574,02/17/17,0
5978,4575,02/16/17,0
5979,990,02/16/17,0
5980,1282,02/16/17,0
5981,1968,02/16/17,0
5982,4576,02/15/17,0
5983,4577,02/15/17,0
5984,4578,02/15/17,0
5985,4579,02/14/17,0
5986,4580,02/14/17,0
5987,4581,02/14/17,0
5988,4582,02/13/17,0
5989,4583,02/13/17,0
5990,1908,02/13/17,0
5991,4584,02/12/17,0
5992,2584,02/12/17,0
5993,4585,02/12/17,0
5994,1117,02/11/17,0
5995,4586,02/11/17,0
5996,4587,02/11/17,0
5997,4588,02/11/17,0
5998,4589,02/10/17,0
5999,4590,02/10/17,0
6000,4591,02/10/17,0
6001,4592,02/10/17,0
6002,4589,02/10/17,0
6003,4593,02/10/17,0
6004,4594,02/10/17,0
6005,4595,02/10/17,0
6006,4596,02/09/17,0
6007,4597,02/09/17,0
6008,4598,02/09/17,0
6009,4599,02/09/17,0
6010,4600,02/08/17,0
6011,4601,02/08/17,0
6012,1797,02/08/17,0
6013,13,02/08/17,0
6014,4602,02/07/17,0
6015,4603,02/07/17,0
6016,4604,02/07/17,0
6017,4605,02/07/17,0
6018,4606,02/07/17,0
6019,3785,02/06/17,0
6020,4607,02/06/17,0
6021,2140,02/06/17,0
6022,4608,02/05/17,0
6023,2496,02/05/17,0
6024,4609,02/05/17,0
6025,4610,02/04/17,0
6026,4611,02/04/17,0
6027,4612,02/04/17,0
6028,4613,02/03/17,0
6029,4614,02/03/17,0
6030,4615,02/03/17,0
6031,4616,02/03/17,0
6032,1290,02/03/17,0
6033,4617,02/03/17,0
6034,4618,02/03/17,0
6035,2892,02/02/17,0
6036,3331,02/02/17,0
6037,427,02/01/17,0
6038,3155,02/01/17,0
6039,808,02/01/17,0
6040,4619,02/01/17,0
6041,978,01/31/17,0
6042,4620,01/31/17,0
6043,4621,01/30/17,0
6044,2596,01/30/17,0
6045,4622,01/30/17,0
6046,474,01/30/17,0
6047,2255,01/29/17,0
6048,4623,01/29/17,0
6049,4624,01/28/17,0
6050,64,01/28/17,0
6051,4625,01/28/17,0
6052,4626,01/28/17,0
6053,1156,01/27/17,0
6054,921,01/26/17,0
6055,4627,01/26/17,0
6056,4628,01/26/17,0
6057,4629,01/26/17,0
6058,4630,01/25/17,0
6059,4089,01/25/17,0
6060,4631,01/25/17,0
6061,4632,01/24/17,0
6062,4633,01/24/17,0
6063,2906,01/24/17,0
6064,1668,01/24/17,0
6065,3396,01/24/17,0
6066,4634,01/24/17,0
6067,524,01/24/17,0
6068,1734,01/24/17,0
6069,4635,01/24/17,0
6070,4636,01/23/17,0
6071,4637,01/23/17,0
6072,3872,01/23/17,0
6073,4638,01/23/17,0
6074,4639,01/23/17,0
6075,2360,01/23/17,0
6076,2566,01/22/17,0
6077,4640,01/22/17,0
6078,4641,01/22/17,0
6079,4642,01/21/17,0
6080,4643,01/21/17,0
6081,4644,01/20/17,0
6082,4645,01/20/17,0
6083,4646,01/19/17,0
6084,4647,01/19/17,0
6085,4648,01/19/17,0
6086,4649,01/19/17,0
6087,4650,01/18/17,0
6088,4651,01/18/17,0
6089,964,01/18/17,0
6090,4652,01/18/17,0
6091,4653,01/18/17,0
6092,4654,01/18/17,0
6093,4655,01/17/17,0
6094,4656,01/17/17,0
6095,4657,01/17/17,0
6096,4658,01/16/17,0
6097,4659,01/16/17,0
6098,4660,01/16/17,0
6099,4135,01/15/17,0
6100,2213,01/15/17,0
6101,4661,01/15/17,0
6102,1583,01/15/17,0
6103,4662,01/14/17,0
6104,1600,01/14/17,0
6105,4663,01/13/17,0
6106,4664,01/12/17,0
6107,4665,01/12/17,0
6108,4666,01/12/17,0
6109,4667,01/11/17,0
6110,4668,01/11/17,0
6111,4669,01/11/17,0
6112,307,01/10/17,0
6113,543,01/10/17,0
6114,4670,01/10/17,0
6115,991,01/09/17,0
6116,2663,01/09/17,0
6117,2560,01/08/17,0
6118,4671,01/07/17,0
6119,4672,01/07/17,0
6120,4673,01/07/17,0
6121,216,01/07/17,0
6122,4674,01/07/17,0
6123,2468,01/07/17,0
6124,4675,01/06/17,0
6125,3776,01/06/17,0
6126,4676,01/06/17,0
6127,4677,01/05/17,0
6128,2230,01/05/17,0
6129,1928,01/04/17,0
6130,1172,01/04/17,0
6131,4678,01/04/17,0
6132,4679,01/04/17,0
6133,4680,01/04/17,0
6134,2583,01/04/17,0
6135,4681,01/03/17,0
6136,3822,01/03/17,0
6137,1272,01/02/17,0
6138,4474,01/01/17,0
6139,439,01/01/17,0
6140,4682,01/01/17,0
6141,4683,01/01/17,0
6142,4684,01/01/17,0
6143,4685,01/01/17,0
6144,4686,12/31/16,0
6145,4687,12/31/16,0
6146,4688,12/31/16,0
6147,1307,12/30/16,0
6148,4689,12/30/16,0
6149,4690,12/30/16,0
6150,4691,12/29/16,0
6151,4692,12/29/16,0
6152,4693,12/28/16,0
6153,4694,12/27/16,0
6154,1290,12/27/16,0
6155,4695,12/27/16,0
6156,1554,12/27/16,0
6157,4696,12/27/16,0
6158,4484,12/27/16,0
6159,4697,12/25/16,0
6160,4698,12/25/16,0
6161,4699,12/25/16,0
6162,848,12/25/16,0
6163,4700,12/24/16,0
6164,3790,12/24/16,0
6165,3906,12/24/16,0
6166,1388,12/23/16,0
6167,4701,12/23/16,0
6168,4702,12/23/16,0
6169,4703,12/23/16,0
6170,4704,12/22/16,0
6171,2466,12/21/16,0
6172,2316,12/21/16,0
6173,4705,12/21/16,0
6174,4706,12/21/16,0
6175,4707,12/21/16,0
6176,4708,12/21/16,0
6177,4709,12/21/16,0
6178,1891,12/21/16,0
6179,4710,12/20/16,0
6180,4711,12/20/16,0
6181,1014,12/20/16,0
6182,4712,12/19/16,0
6183,4713,12/18/16,0
6184,2749,12/18/16,0
6185,4714,12/18/16,0
6186,4715,12/17/16,0
6187,636,12/17/16,0
6188,4716,12/17/16,0
6189,4717,12/16/16,0
6190,4718,12/15/16,0
6191,4719,12/15/16,0
6192,2502,12/13/16,0
6193,1426,12/13/16,0
6194,926,12/12/16,0
6195,4720,12/12/16,0
6196,4721,12/12/16,0
6197,4722,12/11/16,0
6198,4723,12/11/16,0
