,latitude,longitude
5097,35.275229,-84.764111
5098,38.54511,-80.0359
5099,37.796035,-79.422223
5100,39.728453,-75.649363
5101,35.598948,-85.801123
5102,40.906551,-73.871367
5103,41.671464,-72.761073
5104,34.180632,-88.089128
5105,35.006123,-117.700074
5106,39.885613,-104.967223
5107,32.240569,-81.237434
5108,47.546679,-122.259014
5109,47.493932,-111.220952
5110,30.691972,-88.041728
5111,32.730392,-117.247967
5112,35.406847,-97.429223
5113,38.320535,-104.615397
5114,33.861299,-118.074239
5115,35.33008,-91.969391
5116,39.162836,-75.557874
5117,40.566937,-122.3225
5118,41.360276,-75.74275
5119,39.854444,-104.966023
5120,32.236744,-110.880268
5121,45.100055,-87.723057
5122,25.844178,-80.251316
5123,41.160108,-104.768297
5124,26.245194,-80.276539
5125,26.15239,-80.196591
5126,40.80729,-73.919231
5127,36.802133,-79.978505
5128,34.473424,-84.384556
5129,29.370514,-94.958713
5130,34.077808,-117.360182
5131,38.812384,-104.822331
5132,32.88483,-100.12649
5133,35.033232,-81.185442
5134,35.349401,-82.437539
5135,37.718759,-122.387661
5136,34.198328,-118.394355
5137,39.741126,-94.228098
5138,41.026786,-73.793323
5139,41.783734,-87.615712
5140,31.92031,-111.87716
5141,46.702042,-120.741849
5142,47.707581,-117.366675
5143,39.527713,-119.81508
5144,42.5092,-84.65581
5145,37.423532,-77.469994
5146,33.950836,-118.222578
5147,38.958946,-94.733906
5148,34.0928,-117.866912
5149,36.240386,-119.618925
5150,34.769473,-86.526056
5151,42.277588,-83.147342
5152,36.152402,-105.671196
5153,42.220986,-121.765144
5154,29.966302,-98.091714
5155,32.709332,-114.490471
5156,37.651316,-92.414585
5157,38.676454,-90.212668
5158,33.564967,-86.271478
5159,30.451055,-89.136923
5160,34.648519,-120.448865
5161,34.870432,-82.425354
5162,41.532135,-90.569657
5163,36.831419,-86.544995
5164,45.762441,-108.513136
5165,30.736717,-88.100118
5166,35.059663,-106.805535
5167,32.50265,-92.157077
5168,35.059663,-106.805535
5169,38.369056,-81.619841
5170,28.969327,-95.534696
5171,29.488751,-82.896686
5172,39.55343,-77.995
5173,61.210943,-149.736785
5174,42.10277,-76.801898
5175,34.201069,-118.457459
5176,32.344971,-90.193728
5177,35.443824,-97.541465
5178,33.494769,-112.209683
5179,40.019301,-122.392697
5180,38.030268,-121.308843
5181,40.846271,-73.891917
5182,30.501192,-91.136195
5183,41.745252,-71.10157
5184,30.421461,-89.781137
5185,36.006933,-115.146182
5186,42.718432,-94.202555
5187,35.198494,-106.610805
5188,33.462309,-112.076559
5189,39.74343,-104.99252
5190,32.428863,-90.484246
5191,39.604088,-105.011447
5192,29.687315,-90.993846
5193,45.063552,-93.341097
5194,35.668067,-80.498817
5195,41.825702,-71.417657
5196,38.517588,-82.726158
5197,32.853465,-89.103395
5198,38.517588,-82.726158
5199,36.113484,-84.11971
5200,46.597757,-90.64893
5201,33.626423,-84.35903
5202,37.298927,-79.93208
5203,33.97122,-84.478565
5204,36.112005,-115.253102
5205,37.389966,-79.144859
5206,34.855418,-97.654496
5207,34.896899,-117.017183
5208,42.260927,-89.012966
5209,32.39419,-88.705422
5210,33.366615,-105.647969
5211,33.497103,-88.4069
5212,45.753684,-108.580516
5213,35.469749,-93.485159
5214,35.32557,-119.022501
5215,33.5964,-112.120081
5216,39.545323,-104.774656
5217,33.724161,-86.076898
5218,35.771627,-91.630659
5219,31.808526,-106.447475
5220,29.120349,-81.024072
5221,28.08866,-81.964603
5222,39.357998,-86.763223
5223,38.663431,-121.37076
5224,42.279162,-83.306736
5225,37.349054,-82.874239
5226,33.689709,-85.837736
5227,32.658938,-97.175517
5228,37.397069,-122.01175
5229,33.937509,-117.343808
5230,32.284213,-106.847004
5231,36.411887,-85.342465
5232,40.741216,-74.196489
5233,47.319059,-122.312873
5234,40.741216,-74.196489
5235,39.92997,-85.373943
5236,40.085433,-75.396237
5237,34.573437,-89.945712
5238,39.579939,-104.837665
5239,40.433637,-104.722336
5240,44.295394,-90.83128
5241,45.062002,-123.566798
5242,42.135525,-80.078623
5243,27.023678,-80.485201
5244,42.147354,-76.809287
5245,30.523799,-87.869193
5246,27.764126,-82.673018
5247,41.537929,-81.624345
5248,41.529934,-72.059562
5249,41.221322,-76.019853
5250,29.705991,-95.47786
5251,38.145026,-121.276337
5252,46.199471,-100.648983
5253,38.19058,-85.218583
5254,39.331503,-76.556918
5255,39.547936,-119.770753
5256,45.571044,-88.899476
5257,39.747513,-94.848343
5258,37.600891,-121.011609
5259,41.145368,-80.683662
5260,38.799518,-123.016985
5261,39.700853,-84.247174
5262,27.802283,-97.417899
5263,35.40165,-94.605314
5264,31.102476,-92.061712
5265,29.851475,-95.473793
5266,35.246134,-81.331916
5267,33.595536,-86.7002
5268,27.958386,-82.747525
5269,32.252026,-110.825123
5270,37.363168,-120.613311
5271,36.994876,-76.393399
5272,34.752429,-82.246128
5273,39.356684,-76.557227
5274,32.344388,-111.199389
5275,30.049916,-95.240106
5276,33.13533,-117.175887
5277,33.822979,-118.337928
5278,36.827065,-84.843764
5279,39.076783,-121.536484
5280,38.02387,-78.455313
5281,33.445124,-86.828899
5282,35.198811,-111.615915
5283,32.350706,-111.098441
5284,37.126785,-104.664492
5285,30.437655,-88.959411
5286,46.814153,-123.154292
5287,36.633163,-82.037891
5288,34.154817,-109.974946
5289,34.286824,-118.442838
5290,35.306382,-92.601632
5291,25.78284,-80.13121
5292,38.157788,-85.705178
5293,38.349535,-81.629894
5294,34.766136,-92.340644
5295,33.378614,-111.851399
5296,38.627749,-90.293329
5297,28.513137,-81.332899
5298,25.793821,-80.239653
5299,40.088714,-79.753726
5300,34.149247,-117.931673
5301,39.776151,-105.174671
5302,37.379382,-98.918713
5303,33.86215,-84.772271
5304,33.535534,-86.577258
5305,25.963264,-97.550453
5306,44.955325,-93.055361
5307,38.000771,-100.664407
5308,47.699453,-117.445226
5309,30.872042,-83.976741
5310,33.424619,-111.861326
5311,42.813576,-77.289687
5312,38.57089,-92.174488
5313,32.475531,-92.175845
5314,38.569674,-90.31092
5315,25.846076,-80.254423
5316,34.898188,-79.019304
5317,40.611491,-105.077109
5318,60.126372,-149.435668
5319,40.193537,-80.29191
5320,40.804888,-91.107033
5321,29.64731,-81.668862
5322,39.166472,-85.927767
5323,40.76268,-111.876781
5324,31.080327,-97.328448
5325,39.051899,-95.656083
5326,37.776536,-122.213434
5327,37.866683,-122.304088
5328,28.438062,-82.477653
5329,33.317533,-84.296037
5330,35.994039,-87.094351
5331,48.469814,-116.828688
5332,44.09312,-123.1245
5333,27.535679,-82.56501
5334,36.158737,-115.167397
5335,37.796186,-122.412541
5336,39.915789,-85.371745
5337,31.345802,-89.330095
5338,40.617903,-73.746286
5339,28.544217,-82.401589
5340,39.856643,-104.910653
5341,33.178882,-117.298406
5342,33.729665,-118.023782
5343,33.394497,-111.615009
5344,34.202333,-95.988239
5345,47.185622,-122.401901
5346,39.569163,-105.109033
5347,32.927534,-96.462106
5348,40.723564,-89.635949
5349,34.804782,-86.61369
5350,32.632845,-117.051484
5351,35.408118,-97.50802
5352,36.623972,-81.142193
5353,29.66596,-95.070793
5354,34.985529,-80.528475
5355,32.808479,-92.500979
5356,33.915101,-85.556811
5357,39.199382,-80.404223
5358,34.060268,-118.214822
5359,48.374749,-122.636578
5360,33.779835,-84.405347
5361,38.808908,-77.662213
5362,37.393849,-121.832182
5363,25.992637,-80.142404
5364,38.66077,-80.932423
5365,33.602447,-114.512775
5366,35.186801,-85.192298
5367,34.06264,-117.976907
5368,47.514663,-111.253422
5369,41.918755,-87.756351
5370,47.206134,-122.479098
5371,33.056522,-96.727599
5372,35.406351,-80.860056
5373,33.599564,-112.301706
5374,40.869022,-124.086788
5375,35.222168,-101.881753
5376,36.922034,-93.927617
5377,38.527783,-121.471557
5378,40.88718,-73.834521
5379,35.279475,-80.789058
5380,34.05008,-118.24691
5381,25.706686,-80.428983
5382,30.008359,-95.465168
5383,41.85874,-87.725264
5384,32.421883,-84.958832
5385,41.689985,-83.584694
5386,35.434035,-87.476231
5387,46.148029,-122.966486
5388,41.083474,-81.511918
5389,33.668264,-78.906694
5390,43.097267,-87.961315
5391,33.920937,-116.957807
5392,43.02868,-90.930408
5393,43.552311,-73.180982
5394,42.437898,-73.259168
5395,26.433033,-81.912385
5396,37.440289,-121.874804
5397,38.610627,-121.385407
5398,41.581972,-87.698235
5399,33.77531,-85.761205
5400,32.861762,-97.238402
5401,37.975196,-87.567491
5402,32.53389,-92.787272
5403,38.228515,-97.51626
5404,25.756757,-80.302714
5405,41.583088,-73.395889
5406,36.761469,-108.1556
5407,39.715724,-84.120676
5408,38.243432,-83.868905
5409,42.443405,-82.972208
5410,36.956811,-101.073832
5411,34.249124,-91.987782
5412,33.672041,-83.1066
5413,26.175546,-80.290525
5414,33.960113,-84.497329
5415,30.342913,-81.730726
5416,32.728316,-117.01579
5417,40.773436,-74.232975
5418,42.680789,-83.341219
5419,39.735608,-105.053077
5420,38.882027,-94.806058
5421,34.861595,-120.418594
5422,35.142216,-106.710421
5423,39.646146,-121.778111
5424,34.170479,-118.527097
5425,38.662494,-90.267745
5426,40.359781,-80.613934
5427,44.34777,-87.82732
5428,43.531924,-89.308441
5429,35.696863,-81.836324
5430,37.953371,-104.80241
5431,40.06705,-74.098307
5432,33.934292,-97.126108
5433,35.602965,-117.698741
5434,36.030497,-92.554522
5435,33.45709,-86.821225
5436,39.820403,-79.754577
5437,30.250643,-81.731305
5438,34.021946,-118.13442
5439,40.817807,-74.190783
5440,33.457344,-112.026144
5441,31.765175,-86.19704
5442,33.929463,-118.252861
5443,37.697734,-121.789894
5444,30.824637,-83.97835
5445,38.83588,-104.770909
5446,30.281998,-81.755236
5447,40.746757,-111.888365
5448,46.199155,-119.137912
5449,35.855096,-83.253699
5450,34.599048,-83.442775
5451,25.918374,-80.305794
5452,43.800481,-91.246006
5453,47.084083,-122.330878
5454,29.790888,-95.135553
5455,39.998953,-75.14438
5456,34.061933,-118.501615
5457,41.473491,-87.518579
5458,47.390401,-122.202231
5459,39.017865,-96.861527
5460,41.707329,-87.592341
5461,40.77865,-74.035706
5462,37.70609,-97.339377
5463,39.088466,-94.476703
5464,35.96625,-87.42988
5465,39.062627,-94.553203
5466,39.57849,-82.238309
5467,38.459549,-122.742723
5468,26.135547,-80.162084
5469,42.707851,-82.500288
5470,33.630579,-78.970331
5471,39.64908,-119.70741
5472,34.367827,-101.753403
5473,34.039551,-118.274443
5474,41.822027,-79.10884
5475,32.726294,-117.162987
5476,32.275929,-88.599552
5477,40.761754,-84.107529
5478,39.451967,-80.26255
5479,32.001895,-93.329854
5480,37.987714,-122.32378
5481,33.760863,-84.255875
5482,41.584316,-87.401062
5483,36.492047,-80.674158
5484,36.339793,-119.276301
5485,39.362217,-121.261723
5486,31.573404,-97.173991
5487,39.281543,-76.752823
5488,36.104691,-115.194547
5489,37.053613,-120.819283
5490,44.015325,-88.562281
5491,35.110991,-106.615186
5492,40.639435,-73.945864
5493,43.434603,-116.76187
5494,33.902028,-117.566753
5495,34.967365,-106.671778
5496,42.888082,-73.922711
5497,39.046335,-94.551763
5498,36.01148,-120.131667
5499,37.118535,-120.258233
5500,32.673787,-93.135476
5501,47.437867,-120.326001
5502,34.102769,-118.333203
5503,34.020831,-117.317189
5504,29.465495,-98.604921
5505,33.683326,-112.134212
5506,39.811927,-84.197788
5507,27.613534,-80.448301
5508,37.541612,-77.441735
5509,35.221723,-90.198317
5510,33.491977,-112.299858
5511,30.2515,-81.785818
5512,38.501146,-90.340322
5513,39.727556,-121.836794
5514,42.299657,-72.026115
5515,44.843981,-91.522925
5516,34.945227,-90.007006
5517,34.7736,-112.454715
5518,26.220404,-98.338516
5519,33.714221,-117.877483
5520,36.904539,-94.372328
5521,33.86289,-85.323181
5522,38.700871,-90.260435
5523,43.410556,-83.973069
5524,35.649387,-105.954868
5525,38.650343,-121.263868
5526,44.068264,-123.017966
5527,33.706899,-86.607976
5528,34.099554,-109.292101
5529,32.305439,-106.75884
5530,36.944283,-76.308086
5531,38.519194,-78.099285
5532,29.410152,-98.540455
5533,33.741683,-118.107342
5534,32.718126,-97.168553
5535,44.911638,-93.317935
5536,33.935498,-117.27042
5537,34.25971,-118.427284
5538,33.371874,-110.737515
5539,29.032415,-81.26015
5540,33.478745,-112.345157
5541,32.090767,-111.223059
5542,28.195196,-82.182314
5543,34.31775,-79.228898
5544,35.123646,-120.618628
5545,35.442037,-97.565987
5546,39.301731,-94.910238
5547,35.221489,-114.200637
5548,37.518495,-77.349915
5549,36.780504,-90.356892
5550,43.090212,-88.762577
5551,36.234632,-115.228735
5552,45.616389,-92.996934
5553,39.352757,-77.172074
5554,47.615832,-122.51372
5555,38.367344,-75.540378
5556,41.122814,-81.567825
5557,41.93265,-87.751736
5558,40.955893,-81.364268
5559,29.44694,-81.529743
5560,47.044829,-122.799353
5561,35.562007,-78.576006
5562,39.957331,-83.042121
5563,33.01497,-82.948802
5564,33.901559,-84.477396
5565,34.712877,-86.638052
5566,28.008007,-82.105531
5567,30.63381,-92.4193
5568,40.858094,-73.901913
5569,33.200763,-117.252814
5570,35.450662,-94.706796
5571,41.60857,-93.60027
5572,38.226429,-90.232684
5573,44.792692,-69.794448
5574,39.850753,-105.007907
5575,38.516669,-90.013611
5576,37.471003,-108.402636
5577,39.890867,-84.190233
5578,46.236422,-119.264626
5579,35.05194,-106.717592
5580,40.832109,-111.943797
5581,38.00417,-121.787588
5582,39.962705,-86.029347
5583,32.542117,-83.58197
5584,47.600624,-117.371337
5585,31.164291,-81.48705
5586,45.533094,-122.947542
5587,36.930053,-76.201515
5588,41.851367,-87.734504
5589,40.567166,-105.086908
5590,33.537751,-112.234411
5591,25.77349,-80.205911
5592,39.820679,-105.037367
5593,39.694791,-104.99016
5594,40.478234,-105.020193
5595,28.911378,-81.26428
5596,39.79944,-86.178747
5597,34.190012,-118.322396
5598,33.934003,-84.503167
5599,36.112333,-86.765156
5600,34.059049,-118.263462
5601,35.204318,-101.805602
5602,33.75586,-111.990431
5603,32.962295,-80.057755
5604,35.555474,-105.722789
5605,36.19304,-115.235156
5606,35.449733,-97.51624
5607,43.976284,-124.084043
5608,47.382892,-122.29743
5609,31.21684,-88.31723
5610,36.060166,-95.911692
5611,33.449182,-112.104435
5612,34.104712,-118.347767
5613,34.581568,-118.11175
5614,33.987325,-95.015014
5615,37.83921,-94.35467
5616,39.449066,-84.517326
5617,36.159234,-115.27115
5618,38.377146,-97.300827
5619,35.890746,-86.965691
5620,33.962885,-118.204748
5621,32.745997,-96.64221
5622,64.829946,-147.745444
5623,47.610902,-122.336422
5624,26.290033,-98.17273
5625,43.030152,-88.258941
5626,44.129236,-103.2193
5627,33.977085,-118.124578
5628,34.133591,-89.623481
5629,34.094712,-117.351142
5630,38.002788,-121.824504
5631,33.224886,-87.613134
5632,34.133591,-89.623481
5633,36.978,-120.057971
5634,42.872118,-71.020527
5635,38.822499,-77.053823
5636,35.236887,-89.364753
5637,47.481443,-122.329912
5638,43.082018,-87.889534
5639,42.950301,-70.859002
5640,38.597217,-90.217198
5641,39.117761,-90.327362
5642,30.434149,-91.152823
5643,36.584042,-119.615357
5644,30.114021,-91.90171
5645,33.060392,-96.795502
5646,36.836499,-83.852105
5647,32.431859,-99.712512
5648,47.290041,-122.224096
5649,41.514682,-92.079025
5650,25.652211,-80.326498
5651,36.219847,-95.993043
5652,41.819628,-87.820984
5653,40.013176,-75.119438
5654,35.616321,-117.677192
5655,33.810868,-118.09862
5656,26.136498,-97.653051
5657,40.399834,-105.123402
5658,35.416163,-94.52271
5659,36.786483,-119.815284
5660,39.251474,-76.520874
5661,38.580621,-90.278561
5662,35.818776,-81.489836
5663,44.719578,-68.801146
5664,45.675688,-122.486072
5665,33.790531,-118.275011
5666,29.465768,-97.290567
5667,37.805876,-85.451482
5668,27.920309,-81.597642
5669,41.237383,-96.005297
5670,25.762947,-80.308546
5671,32.683734,-116.513046
5672,42.351903,-83.032629
5673,30.522532,-81.775871
5674,33.478937,-112.289928
5675,31.625963,-85.278516
5676,31.356584,-89.259161
5677,36.138988,-95.849758
5678,27.544999,-99.482205
5679,41.789064,-87.623947
5680,35.200575,-106.64522
5681,30.617964,-81.513997
5682,36.190481,-115.037733
5683,39.580569,-104.885683
5684,34.424695,-117.370326
5685,39.397103,-78.098441
5686,38.36528,-121.955846
5687,43.472953,-70.526627
5688,37.339071,-121.888034
5689,25.775957,-80.141175
5690,35.800335,-78.843238
5691,38.984768,-94.460438
5692,36.4987,-84.516199
5693,44.399739,-69.032461
5694,33.796271,-84.62214
5695,38.581401,-90.268563
5696,32.153918,-110.955471
5697,34.145545,-118.028449
5698,35.035308,-107.852853
5699,64.465748,-146.922303
5700,43.016791,-87.980266
5701,40.809721,-81.385917
5702,33.902101,-118.216033
5703,37.646822,-122.466963
5704,35.881466,-83.889197
5705,33.553118,-112.151566
5706,43.153886,-115.704005
5707,36.220734,-116.050535
5708,42.402465,-71.03001
5709,39.729181,-75.700658
5710,44.261518,-88.413522
5711,40.605838,-75.501374
5712,27.698926,-80.901151
5713,32.473203,-93.79139
5714,40.807908,-75.199931
5715,37.663203,-121.849975
5716,32.745681,-117.0253
5717,44.514736,-69.772285
5718,33.524076,-112.195009
5719,38.845581,-77.078645
5720,32.446379,-84.956812
5721,41.769264,-87.628715
5722,33.74184,-117.842279
5723,38.818898,-77.010164
5724,46.72372,-113.576358
5725,33.392975,-111.926327
5726,33.460137,-112.077628
5727,35.15337,-96.493399
5728,37.47302,-77.440642
5729,33.877423,-118.166262
5730,36.306694,-82.341261
5731,32.979314,-117.268801
5732,36.121523,-115.171682
5733,35.21705,-114.010853
5734,37.041341,-80.778674
5735,39.775866,-85.76756
5736,38.959521,-92.338994
5737,43.008507,-87.987399
5738,41.887919,-88.340519
5739,29.791532,-95.200001
5740,30.587477,-87.535597
5741,39.942256,-75.219037
5742,45.787085,-108.501031
5743,38.348816,-122.716405
5744,26.916311,-80.102358
5745,32.738184,-97.100208
5746,45.46843,-122.568531
5747,38.566132,-90.256588
5748,32.903973,-116.88463
5749,39.942415,-105.003675
5750,41.174971,-73.198548
5751,33.843211,-81.334468
5752,42.533836,-83.75604
5753,30.321919,-81.519353
5754,41.090788,-83.172819
5755,38.591029,-121.287362
5756,34.273906,-118.304352
5757,32.47189,-85.00806
5758,30.267352,-97.739088
5759,42.94367,-78.903877
5760,36.200399,-115.059931
5761,28.146245,-82.754579
5762,32.958445,-117.224919
5763,42.208957,-70.998788
5764,33.969423,-118.009323
5765,29.80387,-95.736885
5766,37.301967,-121.893397
5767,37.354361,-121.803002
5768,42.933222,-85.635791
5769,37.784337,-122.408088
5770,33.404798,-84.561201
5771,32.800537,-96.97698
5772,30.372403,-97.650857
5773,30.339935,-95.463212
5774,32.871343,-117.202902
5775,33.735947,-94.572986
5776,42.359148,-83.158396
5777,40.758797,-74.220475
5778,35.517763,-105.8903
5779,37.005167,-76.435202
5780,19.964138,-155.201267
5781,32.712057,-96.614995
5782,33.751877,-84.467467
5783,37.552743,-122.301379
5784,39.619048,-75.694575
5785,44.102389,-103.247725
5786,39.934907,-82.964876
5787,40.610931,-77.565351
5788,30.355574,-81.649217
5789,33.906048,-118.109463
5790,40.744473,-74.208671
5791,32.740206,-97.24967
5792,31.409563,-94.65297
5793,40.272591,-78.876248
5794,32.807487,-83.783902
5795,31.08978,-97.718622
5796,29.877894,-95.644645
5797,42.695288,-123.394926
5798,39.754451,-76.585562
5799,34.527508,-112.477338
5800,39.133941,-121.634189
5801,41.571509,-87.212239
5802,39.372951,-84.508626
5803,45.359287,-122.622891
5804,29.428874,-98.526809
5805,35.754314,-97.371499
5806,33.55325,-112.170925
5807,33.55325,-112.170925
5808,33.020477,-80.174484
5809,47.60383,-122.335588
5810,32.293914,-81.081821
5811,39.768747,-75.503312
5812,38.62484,-79.24476
5813,45.039482,-93.036413
5814,33.625765,-117.948439
5815,29.612818,-95.445593
5816,36.801319,-119.772277
5817,35.153604,-90.153543
5818,41.560875,-80.803663
5819,40.923195,-74.15415
5820,46.831731,-100.88472
5821,47.085077,-122.396774
5822,36.059011,-85.50724
5823,41.949521,-72.628556
5824,33.954403,-118.246778
5825,40.346245,-75.934401
5826,33.461076,-112.33843
5827,37.246313,-97.099499
5828,29.861769,-95.450424
5829,41.454575,-81.709936
5830,34.348566,-119.070544
5831,34.078351,-117.609592
5832,44.826028,-91.540109
5833,43.42543,-102.16436
5834,40.712352,-74.203231
5835,40.11473,-82.947169
5836,27.440297,-82.568349
5837,41.831667,-81.051631
5838,27.89456,-82.73994
5839,34.743751,-92.395011
5840,41.576361,-85.816547
5841,29.896223,-95.398318
5842,35.275759,-119.007989
5843,38.310702,-122.315767
5844,34.662379,-82.78633
5845,41.7034968,-87.6206502
5846,30.557867,-87.292281
5847,30.011052,-91.838361
5848,40.323116,-74.516597
5849,35.021472,-85.232179
5850,34.872471,-97.052231
5851,37.961202,-85.145912
5852,39.79554,-75.516726
5853,33.59822,-96.367886
5854,42.350063,-90.013894
5855,44.244871,-86.323878
5856,40.9949,-86.891711
5857,39.169168,-77.206434
5858,35.468398,-86.79086
5859,33.540354,-89.125829
5860,34.747472,-92.267526
5861,40.454036,-122.291525
5862,26.46165,-80.088512
5863,61.58109,-149.433384
5864,34.043703,-118.209765
5865,39.299979,-76.646198
5866,32.376653,-99.166258
5867,40.39043,-122.28609
5868,33.453571,-112.200017
5869,47.311802,-122.311849
5870,34.318274,-92.238944
5871,44.910559,-89.577598
5872,30.20921,-92.356219
5873,37.47167,-83.662449
5874,37.501748,-122.2172
5875,47.796374,-122.069923
5876,48.10618,-96.933288
5877,34.101539,-118.075764
5878,33.925263,-116.442882
5879,40.615843,-122.362092
5880,27.676085,-80.421208
5881,29.053984,-81.300128
5882,28.392709,-80.603341
5883,38.541295,-90.307207
5884,37.623455,-97.308874
5885,33.615887,-84.472986
5886,36.033504,-95.940042
5887,34.058195,-85.105528
5888,43.641998,-116.185738
5889,39.736997,-121.856948
5890,35.21269,-89.728194
5891,39.859906,-104.996406
5892,46.699305,-68.030697
5893,35.066246,-78.875627
5894,35.73946,-89.095507
5895,28.882663,-81.160713
5896,42.499856,-83.006501
5897,43.10634,-87.935302
5898,44.961224,-93.067304
5899,33.298648,-111.791252
5900,39.953793,-74.211937
5901,39.897687,-105.041791
5902,30.223937,-85.891732
5903,47.239652,-122.359139
5904,37.660654,-122.065339
5905,38.285648,-122.27513
5906,39.321267,-76.727825
5907,41.602548,-81.525842
5908,48.750052,-122.476085
5909,33.802977,-117.907006
5910,32.429628,-97.003039
5911,43.168812,-88.03285
5912,30.439843,-91.009379
5913,33.144928,-117.033645
5914,29.303669,-94.778295
5915,33.696076,-118.005182
5916,37.36196,-121.96309
5917,33.84881,-117.331343
5918,40.993688,-80.357819
5919,35.260221,-80.832775
5920,41.424515,-81.508777
5921,33.987963,-118.366273
5922,47.828279,-117.369669
5923,33.786561,-116.477707
5924,34.040901,-118.257402
5925,35.431678,-97.495865
5926,39.665728,-104.989761
5927,36.237362,-119.766473
5928,33.451224,-112.032603
5929,44.91616,-89.644379
5930,33.135465,-117.14379
5931,39.488119,-119.792211
5932,40.899014,-74.166446
5933,31.355488,-94.728009
5934,29.651494,-95.537771
5935,29.586227,-90.7004
5936,28.483312,-81.409334
5937,45.217518,-89.713291
5938,35.269602,-81.540639
5939,28.724879,-82.30563
5940,40.542158,-112.285047
5941,26.939758,-82.291946
5942,37.738673,-121.114812
5943,38.82731,-121.25805
5944,32.049077,-84.803661
5945,40.330336,-75.914407
5946,29.050794,-95.434461
5947,37.090928,-83.986823
5948,34.760179,-92.375428
5949,33.402859,-83.936138
5950,39.932097,-82.985686
5951,38.902602,-76.986785
5952,39.529412,-119.814496
5953,36.571436,-96.704162
5954,38.069127,-97.322436
5955,28.076517,-81.757428
5956,30.225997,-95.499935
5957,30.20292,-97.806908
5958,37.360205,-81.056804
5959,41.183743,-112.026129
5960,45.505086,-122.851507
5961,41.224726,-111.972726
5962,38.872083,-104.804519
5963,38.583242,-90.232227
5964,39.765068,-94.836252
5965,28.503653,-82.335991
5966,32.07392,-110.958586
5967,36.38396,-92.58155
5968,41.16116,-81.388738
5969,40.704346,-73.924026
5970,21.333104,-157.921007
5971,36.131902,-79.218199
5972,43.653057,-70.279735
5973,61.530022,-149.878884
5974,33.866914,-118.068648
5975,32.716758,-96.99713
5976,36.09461,-95.868676
5977,37.753892,-122.152524
5978,40.655151,-122.913565
5979,40.673362,-73.876186
5980,29.366607,-98.531831
5981,33.903325,-118.296829
5982,37.319911,-121.012979
5983,36.026536,-78.87839
5984,37.315504,-89.574879
5985,38.65178,-87.528329
5986,39.49759,-85.793713
5987,39.943568,-83.093052
5988,42.377829,-83.128485
5989,34.767066,-114.499591
5990,35.899618,-84.161435
5991,32.740048,-96.356039
5992,34.448373,-119.752495
5993,36.042543,-78.905724
5994,38.200391,-85.781453
5995,38.917919,-94.506607
5996,34.800958,-82.371817
5997,21.38759,-157.941414
5998,44.417529,-69.669996
5999,39.419215,-75.229204
6000,45.653829,-122.603321
6001,35.508391,-97.66044
6002,44.417529,-69.669996
6003,36.038156,-79.871117
6004,36.166527,-86.757853
6005,41.953535,-87.688893
6006,47.98049,-122.136537
6007,45.536207,-122.578073
6008,36.71112,-107.98451
6009,41.805995,-80.909437
6010,39.457965,-84.955647
6011,38.660767,-121.758415
6012,41.878045,-87.639561
6013,35.082226,-98.243688
6014,34.694968,-85.807649
6015,37.673747,-84.256038
6016,41.237589,-80.743794
6017,35.519962,-87.217429
6018,39.286809,-76.64687
6019,39.801914,-104.911312
6020,34.02671,-118.455268
6021,30.343619,-81.675613
6022,37.524999,-122.007773
6023,38.253125,-104.639271
6024,39.860787,-84.280844
6025,29.002485,-81.347286
6026,31.08406,-83.770066
6027,39.241105,-94.561115
6028,32.863614,-96.937622
6029,35.344728,-101.380703
6030,35.758221,-81.308224
6031,39.145648,-120.152754
6032,41.875983,-87.804581
6033,34.582566,-79.140589
6034,39.332996,-80.034419
6035,30.126671,-81.804173
6036,42.671666,-88.563961
6037,33.852942,-98.54073
6038,32.756998,-97.131938
6039,37.772466,-122.249803
6040,34.151608,-117.228039
6041,34.09815,-118.32896
6042,33.076227,-84.919081
6043,37.692666,-120.976944
6044,34.724992,-95.898173
6045,47.825008,-122.311713
6046,36.772278,-119.772525
6047,33.742299,-117.87097
6048,41.429061,-72.216836
6049,33.422343,-111.563353
6050,47.406952,-122.29601
6051,44.788223,-91.517612
6052,30.888883,-102.884394
6053,34.094798,-118.155452
6054,39.353487,-76.520258
6055,33.795576,-84.501737
6056,39.851529,-82.913581
6057,35.202702,-80.74025
6058,34.991704,-89.997891
6059,44.295394,-90.83128
6060,33.607633,-85.828422
6061,39.114796,-94.425478
6062,43.51139,-116.409973
6063,30.046075,-89.981898
6064,35.383105,-118.997376
6065,40.04905,-76.305737
6066,43.166561,-85.571596
6067,36.735453,-78.121597
6068,32.295159,-106.75927
6069,34.362235,-119.447046
6070,39.807594,-89.663525
6071,32.267213,-81.467647
6072,38.113053,-122.258008
6073,38.480973,-90.319763
6074,39.755477,-75.564786
6075,29.972282,-90.242773
6076,33.827901,-118.219684
6077,44.108064,-69.395058
6078,40.459932,-79.90954
6079,33.384406,-91.050427
6080,35.777568,-115.327431
6081,41.670436,-87.63686
6082,29.612385,-82.340768
6083,38.79701,-90.299414
6084,38.187944,-77.415434
6085,35.626898,-101.566242
6086,39.967971,-75.151849
6087,48.777557,-99.799919
6088,36.10925,-94.57022
6089,36.678267,-121.633997
6090,41.542313,-87.327589
6091,32.792236,-96.763665
6092,33.959635,-118.399222
6093,33.152527,-96.946875
6094,34.135623,-116.079153
6095,35.24855,-85.180666
